retailer,manufacturer,product_name,category,price,url
11,Buy MSI PRO Z790-A MAX WIFI DDR5 Motherboard in Pakistan | TechMatched,techmatched,8600000,https://techmatched.pk/product/msi-pro-z790-a-max-wifi-ddr5-motherboard/,True
12,Buy MSI PRO B650-A WIFI Motherboard in Pakistan | TechMatched,techmatched,8250000,https://techmatched.pk/product/msi-pro-b650-a-wifi-motherboard/,True
13,Buy MSI Z790 GAMING PLUS WIFI DDR5 Motherboard in Pakistan | TechMatched,techmatched,7249900,https://techmatched.pk/product/msi-z790-gaming-plus-wifi-atx-motherboard/,True
14,Buy Colorful CVN B850 Gaming Pro Wifi7 V14 Motherboard in Pakistan | TechMatched,techmatched,7149900,https://techmatched.pk/product/colorful-cvn-b850-gaming-pro-wifi7-v14/,True
15,Buy MSI B850 GAMING PLUS WIFI Motherboard in Pakistan | TechMatched,techmatched,6900000,https://techmatched.pk/product/msi-b850-gaming-plus-wifi-motherboard/,True
16,Buy MSI MAG B650 Tomahawk Wifi Motherboard in Pakistan | TechMatched,techmatched,6879900,https://techmatched.pk/product/msi-mag-b650-tomahawk-wifi-atx-motherboard/,True
17,Buy ASUS TUF GAMING B650 PLUS WIFI Motherboard in Pakistan | TechMatched,techmatched,6800000,https://techmatched.pk/product/asus-tuf-gaming-b650-plus-wifi-motherboard/,True
18,Buy MSI PRO Z790-P WIFI DDR5 Motherboard in Pakistan | TechMatched,techmatched,6799900,https://techmatched.pk/product/msi-pro-z790-p-wifi-ddr5-atx-motherboard/,True
19,Buy Asus Tuf Gaming B860-Plus Wifi Motherboard in Pakistan | TechMatched,techmatched,6799900,https://techmatched.pk/product/asus-tuf-gaming-b860-plus-wifi-motherboard/,True
20,Buy Maxsun MS-iCraft B850 AIGA Motherboard in Pakistan | TechMatched,techmatched,6700000,https://techmatched.pk/product/maxsun-ms-icraft-b850-aiga-atx-motherboard/,True
21,Buy Gigabyte Z790 Eagle AX DDR5 Motherboard in Pakistan | TechMatched,techmatched,6600000,https://techmatched.pk/product/gigabyte-z790-eagle-ax-ddr5-motherboard/,True
22,Buy MSI PRO B860-P WIFI Motherboard in Pakistan | TechMatched,techmatched,6500000,https://techmatched.pk/product/msi-pro-b860-p-wifi-motherboard/,True
23,Buy MSI B850 GAMING PLUS WIFI6E Motherboard in Pakistan | TechMatched,techmatched,6499900,https://techmatched.pk/product/msi-b850-gaming-plus-wifi6e-atx-motherboard/,True
24,Buy MSI B860 GAMING PLUS WIFI Motherboard in Pakistan | TechMatched,techmatched,6499900,https://techmatched.pk/product/msi-b860-gaming-plus-wifi-motherboard/,True
25,Buy Sapphire Nitro+ B850A Wifi 7 DDR5 Motherboard in Pakistan | TechMatched,techmatched,6300000,https://techmatched.pk/product/sapphire-nitro-b850a-wifi-7-motherboard/,True
26,Buy Colorful Colorfire B850M-Meow Wifi7 V14 Motherboard in Pakistan | TechMatched,techmatched,6049900,https://techmatched.pk/product/colorful-colorfire-b850m-meow-wifi7-v14/,True
27,Buy Sapphire Nitro+ B850M Wifi DDR5 Motherboard in Pakistan | TechMatched,techmatched,5550000,https://techmatched.pk/product/sapphire-nitro-b850m-wifi-ddr5-motherboard/,True
28,Buy MSI Pro B850-S Wifi6E Motherboard in Pakistan | TechMatched,techmatched,5499900,https://techmatched.pk/product/msi-pro-b850-s-wifi6e-am5-atx-motherboard/,True
29,Buy MSI B760M PROJECT ZERO Gaming Motherboard in Pakistan | TechMatched,techmatched,5499900,https://techmatched.pk/product/msi-b760m-project-zero-motherboard/,True
30,Buy Maxsun MS-B850M I-CAFE PRO Motherboard in Pakistan | TechMatched,techmatched,5449900,https://techmatched.pk/product/maxsun-ms-b850m-i-cafe-pro-motherboard/,True
31,Buy MSI Pro B650-S Wifi DDR5 AMD AM5 ATX Motherboard in Pakistan | TechMatched,techmatched,5299900,https://techmatched.pk/product/msi-pro-b650-s-wifi-ddr5-atx-motherboard/,True
32,Buy MSI B840 GAMING PLUS WIFI DDR5 Motherboard in Pakistan | TechMatched,techmatched,5150000,https://techmatched.pk/product/msi-b840-gaming-plus-wifi-ddr5-motherboard/,True
33,Buy MSI B760M GAMING PLUS WIFI Motherboard in Pakistan | TechMatched,techmatched,5150000,https://techmatched.pk/product/msi-b760m-gaming-plus-wifi-motherboard-tm/,True
