retailer,manufacturer,product_name,category,price,url
techmatched,Buy,Buy Thermalright Assassin Spirit 120 Evo Black Air Cooler in Pakistan | TechMatched,cpu_coolers,8500.0,https://techmatched.pk/product/buy-assassian-spirit-air-cooler-pakistan-tm/
techmatched,Buy,Buy FROZER FR600 BLACK CPU AIR Cooler in Pakistan | TechMatched,cpu_coolers,8000.0,https://techmatched.pk/product/buy-frozer-fr-600-black-cpu-air-cooler/
techmatched,Buy,Buy Fusion-DGT Black Digital Air Cooler in Pakistan | TechMatched,cpu_coolers,7500.0,https://techmatched.pk/product/fusion-dgt-black-digital-air-cooler-in-pak/
techmatched,Buy,Buy ID Cooling FROZN A410 SE Air Cooler in Pakistan | TechMatched,cpu_coolers,7500.0,https://techmatched.pk/product/buy-id-cooling-frozn-a410-se-air-cooler-tm/
techmatched,Buy,Buy Silverstone AR12-TUF Air Cooler in Pakistan | TechMatched,cpu_coolers,7500.0,https://techmatched.pk/product/buy-silverstone-ar12-tuf-air-cooler-in-pak/
techmatched,Buy,Buy Cooler Master Hyper Spectrum V3 Air Cooler in Pakistan | TechMatched,cpu_coolers,7000.0,https://techmatched.pk/product/buy-cooler-master-hyper-spectrum-cooler-pak/
techmatched,Buy,Buy ID-Cooling FROZN A410 SE ARGB Air Cooler in Pakistan | TechMatched,cpu_coolers,6000.0,https://techmatched.pk/product/buy-id-cooling-frozn-a410-se-argb-aircooler/
techmatched,Buy,Buy EASE EAF1218 Air Cooler in Pakistan | TechMatched,cpu_coolers,6099.0,https://techmatched.pk/product/buy-ease-eaf1218-air-cooler-in-pakistan-techmatched/
techmatched,Buy,Buy ID Cooling SE-214-XT V2 ARGB Air Cooler in Pakistan | TechMatched,cpu_coolers,6000.0,https://techmatched.pk/product/buy-id-cooling-se-214-xt-v2-argb-air-cooler-in-pak-tm/
techmatched,Buy,Buy ID Cooling SE-214-XT Plus Black Air Cooler in Pakistan | TechMatched,cpu_coolers,6000.0,https://techmatched.pk/product/id-cooling-se-214-xt-plus-black-cooler-tm/
techmatched,Buy,Buy ID-COOLING SE-214-XT ARGB CPU Cooler in Pakistan | TechMatched,cpu_coolers,5500.0,https://techmatched.pk/product/buy-id-cooling-se-214-xt-cooler-pakistan-tm/
techmatched,Buy,Buy Silverstone IMF70 ARGB IceMyst Extension Fan in Pakistan | TechMatched,cpu_coolers,5499.0,https://techmatched.pk/product/buy-silverstone-imf70-argb-extension-pak-tm/
techmatched,Buy,Buy ID Cooling SE-903-XT V2 ARGB Air Cooler in Pakistan | TechMatched,cpu_coolers,4500.0,https://techmatched.pk/product/buy-id-cooling-se-903-xt-v2-argb-air-cooler-in-pak-tm/
techmatched,Buy,Buy Excavator A400 Air Cooler in Pakistan | TechMatched,cpu_coolers,4500.0,https://techmatched.pk/product/buy-excavator-a400-air-cooler-pakistan-tm/
techmatched,Buy,Buy Excavator V90 Air Cooler in Pakistan | TechMatched,cpu_coolers,3500.0,https://techmatched.pk/product/buy-excavator-v90-air-cooler-in-pakistan-tm/
techmatched,Buy,Buy Aigo ICE 200 Pro Air Cooler in Pakistan | TechMatched,cpu_coolers,3500.0,https://techmatched.pk/product/buy-aigo-ice-200-pro-cooler-in-pakistan-tm/
techmatched,Buy,Buy Cooler Master Hyper T20 Air Cooler in Pakistan | TechMatched,cpu_coolers,2800.0,https://techmatched.pk/product/buy-cooler-master-hyper-t20-cooler-in-pak/
techmatched,Buy,Buy ID Cooling SE-802-SD V3 Air Cooler in Pakistan | TechMatched,cpu_coolers,2500.0,https://techmatched.pk/product/buy-id%e2%80%91cooling%e2%80%91se%e2%80%91802%e2%80%91sd%e2%80%91v3%e2%80%91cpu%e2%80%91air%e2%80%91cooler-in-pak-tm/
techmatched,Buy,Buy EASE EAF280 CPU Air Cooler in Pakistan | TechMatched,cpu_coolers,2500.0,https://techmatched.pk/product/buy-ease-eaf280-cpu-air-cooler-pakistan-tm/
